INTRA-SUJETO (k-fold) — Métricas por sujeto (incluye GLOBAL)
Generado: 2025-10-07 21:17:11
Total filas: 104

subject | acc_mean | f1_macro_mean | k | n_classes | crop | motor_only | zscore_epoch | n_csp | fb_bands
S036 | 0.3559 | 0.3474 | 5 | 4 | (1.0, 4.5) | False | False | 4 | 11
S037 | 0.3059 | 0.3123 | 5 | 4 | (1.0, 4.5) | False | False | 4 | 11
S039 | 0.2382 | 0.2338 | 5 | 4 | (1.0, 4.5) | False | False | 4 | 11
S040 | 0.4272 | 0.4140 | 5 | 4 | (1.0, 4.5) | False | False | 4 | 11
S041 | 0.4882 | 0.4805 | 5 | 4 | (1.0, 4.5) | False | False | 4 | 11
S042 | 0.8926 | 0.8883 | 5 | 4 | (1.0, 4.5) | False | False | 4 | 11
S043 | 0.7162 | 0.7108 | 5 | 4 | (1.0, 4.5) | False | False | 4 | 11
S044 | 0.4235 | 0.4115 | 5 | 4 | (1.0, 4.5) | False | False | 4 | 11
S045 | 0.6544 | 0.6426 | 5 | 4 | (1.0, 4.5) | False | False | 4 | 11
S046 | 0.5333 | 0.5262 | 5 | 4 | (1.0, 4.5) | False | False | 4 | 11
S047 | 0.4169 | 0.4051 | 5 | 4 | (1.0, 4.5) | False | False | 4 | 11
S048 | 0.5971 | 0.5904 | 5 | 4 | (1.0, 4.5) | False | False | 4 | 11
S049 | 0.7265 | 0.7081 | 5 | 4 | (1.0, 4.5) | False | False | 4 | 11
S050 | 0.5346 | 0.5056 | 5 | 4 | (1.0, 4.5) | False | False | 4 | 11
S051 | 0.4333 | 0.4008 | 5 | 4 | (1.0, 4.5) | False | False | 4 | 11
S052 | 0.5713 | 0.5697 | 5 | 4 | (1.0, 4.5) | False | False | 4 | 11
S053 | 0.4640 | 0.4495 | 5 | 4 | (1.0, 4.5) | False | False | 4 | 11
S054 | 0.5824 | 0.5605 | 5 | 4 | (1.0, 4.5) | False | False | 4 | 11
S055 | 0.5566 | 0.5439 | 5 | 4 | (1.0, 4.5) | False | False | 4 | 11
S056 | 0.7272 | 0.7245 | 5 | 4 | (1.0, 4.5) | False | False | 4 | 11
S057 | 0.4444 | 0.4252 | 5 | 4 | (1.0, 4.5) | False | False | 4 | 11
S058 | 0.6081 | 0.5957 | 5 | 4 | (1.0, 4.5) | False | False | 4 | 11
S059 | 0.4051 | 0.3776 | 5 | 4 | (1.0, 4.5) | False | False | 4 | 11
S060 | 0.6309 | 0.6160 | 5 | 4 | (1.0, 4.5) | False | False | 4 | 11
S061 | 0.5333 | 0.5075 | 5 | 4 | (1.0, 4.5) | False | False | 4 | 11
S062 | 0.8206 | 0.8165 | 5 | 4 | (1.0, 4.5) | False | False | 4 | 11
S063 | 0.4331 | 0.4151 | 5 | 4 | (1.0, 4.5) | False | False | 4 | 11
S064 | 0.3569 | 0.3381 | 5 | 4 | (1.0, 4.5) | False | False | 4 | 11
S065 | 0.6556 | 0.6450 | 5 | 4 | (1.0, 4.5) | False | False | 4 | 11
S066 | 0.5222 | 0.4743 | 5 | 4 | (1.0, 4.5) | False | False | 4 | 11
S067 | 0.3228 | 0.3113 | 5 | 4 | (1.0, 4.5) | False | False | 4 | 11
S068 | 0.5728 | 0.5655 | 5 | 4 | (1.0, 4.5) | False | False | 4 | 11
S069 | 0.4757 | 0.4463 | 5 | 4 | (1.0, 4.5) | False | False | 4 | 11
S070 | 0.6779 | 0.6753 | 5 | 4 | (1.0, 4.5) | False | False | 4 | 11
S071 | 0.7000 | 0.6877 | 5 | 4 | (1.0, 4.5) | False | False | 4 | 11
S072 | 0.8235 | 0.8188 | 5 | 4 | (1.0, 4.5) | False | False | 4 | 11
S073 | 0.7162 | 0.7091 | 5 | 4 | (1.0, 4.5) | False | False | 4 | 11
S074 | 0.3176 | 0.3053 | 5 | 4 | (1.0, 4.5) | False | False | 4 | 11
S075 | 0.5228 | 0.5074 | 5 | 4 | (1.0, 4.5) | False | False | 4 | 11
S076 | 0.4772 | 0.4620 | 5 | 4 | (1.0, 4.5) | False | False | 4 | 11
S077 | 0.4272 | 0.4173 | 5 | 4 | (1.0, 4.5) | False | False | 4 | 11
S078 | 0.3324 | 0.3128 | 5 | 4 | (1.0, 4.5) | False | False | 4 | 11
S079 | 0.5000 | 0.4620 | 5 | 4 | (1.0, 4.5) | False | False | 4 | 11
S080 | 0.5118 | 0.5068 | 5 | 4 | (1.0, 4.5) | False | False | 4 | 11
S081 | 0.4750 | 0.4648 | 5 | 4 | (1.0, 4.5) | False | False | 4 | 11
S082 | 0.4279 | 0.4145 | 5 | 4 | (1.0, 4.5) | False | False | 4 | 11
S083 | 0.5222 | 0.5035 | 5 | 4 | (1.0, 4.5) | False | False | 4 | 11
S084 | 0.4551 | 0.4300 | 5 | 4 | (1.0, 4.5) | False | False | 4 | 11
S085 | 0.7640 | 0.7606 | 5 | 4 | (1.0, 4.5) | False | False | 4 | 11
S086 | 0.8333 | 0.8208 | 5 | 4 | (1.0, 4.5) | False | False | 4 | 11
S087 | 0.3787 | 0.3741 | 5 | 4 | (1.0, 4.5) | False | False | 4 | 11
S090 | 0.4419 | 0.4207 | 5 | 4 | (1.0, 4.5) | False | False | 4 | 11
S091 | 0.4772 | 0.4768 | 5 | 4 | (1.0, 4.5) | False | False | 4 | 11
S093 | 0.7640 | 0.7368 | 5 | 4 | (1.0, 4.5) | False | False | 4 | 11
S094 | 0.7868 | 0.7818 | 5 | 4 | (1.0, 4.5) | False | False | 4 | 11
S095 | 0.5556 | 0.5258 | 5 | 4 | (1.0, 4.5) | False | False | 4 | 11
S096 | 0.3771 | 0.3662 | 5 | 4 | (1.0, 4.5) | False | False | 4 | 11
S097 | 0.2853 | 0.2713 | 5 | 4 | (1.0, 4.5) | False | False | 4 | 11
S098 | 0.5934 | 0.5835 | 5 | 4 | (1.0, 4.5) | False | False | 4 | 11
S099 | 0.4051 | 0.4091 | 5 | 4 | (1.0, 4.5) | False | False | 4 | 11
S101 | 0.3111 | 0.3065 | 5 | 4 | (1.0, 4.5) | False | False | 4 | 11
S102 | 0.6706 | 0.6710 | 5 | 4 | (1.0, 4.5) | False | False | 4 | 11
S103 | 0.4111 | 0.3935 | 5 | 4 | (1.0, 4.5) | False | False | 4 | 11
S105 | 0.4154 | 0.4240 | 5 | 4 | (1.0, 4.5) | False | False | 4 | 11
S106 | 0.4889 | 0.4573 | 5 | 4 | (1.0, 4.5) | False | False | 4 | 11
S107 | 0.4667 | 0.4601 | 5 | 4 | (1.0, 4.5) | False | False | 4 | 11
S108 | 0.5132 | 0.4955 | 5 | 4 | (1.0, 4.5) | False | False | 4 | 11
S109 | 0.4528 | 0.4050 | 5 | 4 | (1.0, 4.5) | False | False | 4 | 11
GLOBAL | 0.5403 | 0.5274 | 5 | 4 | (1.0, 4.5) | False | False | 4 | 11
