subject,acc_mean,f1_macro_mean,k,n_classes,crop,motor_only,zscore_epoch,n_csp,fb_bands
S050,0.5963235294117647,0.5729545454545454,5,4,"(0.5, 4.5)",False,False,4,11
S051,0.4,0.3861760461760462,5,4,"(0.5, 4.5)",False,False,4,11
S052,0.6198529411764706,0.6183333333333334,5,4,"(0.5, 4.5)",False,False,4,11
S053,0.499264705882353,0.47051892551892555,5,4,"(0.5, 4.5)",False,False,4,11
S054,0.6132352941176471,0.6057647907647907,5,4,"(0.5, 4.5)",False,False,4,11
S055,0.6051470588235295,0.574025974025974,5,4,"(0.5, 4.5)",False,False,4,11
S056,0.7610294117647058,0.7603030303030301,5,4,"(0.5, 4.5)",False,False,4,11
S057,0.39999999999999997,0.36892940392940393,5,4,"(0.5, 4.5)",False,False,4,11
S058,0.7272058823529411,0.7232395382395381,5,4,"(0.5, 4.5)",False,False,4,11
S059,0.45294117647058824,0.4286507936507936,5,4,"(0.5, 4.5)",False,False,4,11
S060,0.6669117647058823,0.6497366522366523,5,4,"(0.5, 4.5)",False,False,4,11
S061,0.5555555555555556,0.5332864357864359,5,4,"(0.5, 4.5)",False,False,4,11
S062,0.8323529411764705,0.8321356421356422,5,4,"(0.5, 4.5)",False,False,4,11
S063,0.4125,0.38771645021645024,5,4,"(0.5, 4.5)",False,False,4,11
S064,0.39084967320261443,0.3759415584415584,5,4,"(0.5, 4.5)",False,False,4,11
S065,0.6555555555555556,0.6452922077922079,5,4,"(0.5, 4.5)",False,False,4,11
S066,0.48888888888888893,0.46874819624819625,5,4,"(0.5, 4.5)",False,False,4,11
S067,0.3330882352941177,0.3317135642135642,5,4,"(0.5, 4.5)",False,False,4,11
S068,0.55,0.5473412698412699,5,4,"(0.5, 4.5)",False,False,4,11
S069,0.486764705882353,0.44421689421689425,5,4,"(0.5, 4.5)",False,False,4,11
S070,0.6529411764705882,0.6456746031746032,5,4,"(0.5, 4.5)",False,False,4,11
S071,0.6888888888888889,0.6792821067821068,5,4,"(0.5, 4.5)",False,False,4,11
S072,0.8117647058823529,0.8041017316017317,5,4,"(0.5, 4.5)",False,False,4,11
S073,0.6794117647058824,0.6721428571428572,5,4,"(0.5, 4.5)",False,False,4,11
S074,0.3411764705882353,0.3348088023088023,5,4,"(0.5, 4.5)",False,False,4,11
S075,0.5470588235294118,0.525609668109668,5,4,"(0.5, 4.5)",False,False,4,11
S076,0.5007352941176471,0.4791847041847042,5,4,"(0.5, 4.5)",False,False,4,11
S077,0.3926470588235294,0.3856168831168831,5,4,"(0.5, 4.5)",False,False,4,11
S078,0.3088235294117647,0.3062770562770563,5,4,"(0.5, 4.5)",False,False,4,11
S079,0.5176470588235295,0.487428404928405,5,4,"(0.5, 4.5)",False,False,4,11
S080,0.5169117647058823,0.5015764790764791,5,4,"(0.5, 4.5)",False,False,4,11
S081,0.5360294117647059,0.5337454212454211,5,4,"(0.5, 4.5)",False,False,4,11
S082,0.5110294117647058,0.49842352092352094,5,4,"(0.5, 4.5)",False,False,4,11
S083,0.6045751633986928,0.5858730158730159,5,4,"(0.5, 4.5)",False,False,4,11
S084,0.4794117647058823,0.43663336663336666,5,4,"(0.5, 4.5)",False,False,4,11
S085,0.8102941176470588,0.807936507936508,5,4,"(0.5, 4.5)",False,False,4,11
S086,0.8777777777777779,0.8729545454545453,5,4,"(0.5, 4.5)",False,False,4,11
S087,0.3897058823529411,0.38371905871905876,5,4,"(0.5, 4.5)",False,False,4,11
S090,0.46397058823529413,0.44657287157287157,5,4,"(0.5, 4.5)",False,False,4,11
S091,0.5191176470588236,0.5103318903318903,5,4,"(0.5, 4.5)",False,False,4,11
S093,0.8345588235294118,0.8254509379509379,5,4,"(0.5, 4.5)",False,False,4,11
S094,0.8220588235294117,0.8172763347763347,5,4,"(0.5, 4.5)",False,False,4,11
S095,0.5666666666666667,0.558059163059163,5,4,"(0.5, 4.5)",False,False,4,11
S096,0.4771241830065359,0.4581818181818182,5,4,"(0.5, 4.5)",False,False,4,11
S097,0.24926470588235294,0.21814213564213564,5,4,"(0.5, 4.5)",False,False,4,11
S098,0.5705882352941176,0.5618759018759019,5,4,"(0.5, 4.5)",False,False,4,11
S099,0.47573529411764703,0.47889610389610393,5,4,"(0.5, 4.5)",False,False,4,11
S101,0.3666666666666667,0.35605699855699857,5,4,"(0.5, 4.5)",False,False,4,11
S102,0.7411764705882353,0.7357142857142855,5,4,"(0.5, 4.5)",False,False,4,11
S103,0.4444444444444445,0.42139471639471643,5,4,"(0.5, 4.5)",False,False,4,11
S105,0.5117647058823529,0.49753968253968256,5,4,"(0.5, 4.5)",False,False,4,11
S106,0.45555555555555555,0.43806998556998555,5,4,"(0.5, 4.5)",False,False,4,11
S107,0.47777777777777775,0.4653823953823954,5,4,"(0.5, 4.5)",False,False,4,11
S108,0.5242647058823529,0.49366605616605613,5,4,"(0.5, 4.5)",False,False,4,11
S109,0.4722222222222222,0.42630952380952375,5,4,"(0.5, 4.5)",False,False,4,11
GLOBAL,0.5637873596040358,0.5506934166157468,5,4,"(0.5, 4.5)",False,False,4,11
