subject,acc_mean,f1_macro_mean,k,n_classes,crop,motor_only,zscore_epoch,n_csp,fb_bands
S001,0.6222222222222221,0.5927380952380952,5,4,"(0.5, 4.5)",True,False,4,11
S002,0.6558823529411765,0.632092352092352,5,4,"(0.5, 4.5)",True,False,4,11
S003,0.4999999999999999,0.4762706737706738,5,4,"(0.5, 4.5)",True,False,4,11
S004,0.6426470588235295,0.6448917748917748,5,4,"(0.5, 4.5)",True,False,4,11
S005,0.3088235294117647,0.3035930735930735,5,4,"(0.5, 4.5)",True,False,4,11
S006,0.3205882352941177,0.3141269841269841,5,4,"(0.5, 4.5)",True,False,4,11
S007,0.888888888888889,0.8795743145743146,5,4,"(0.5, 4.5)",True,False,4,11
S008,0.4764705882352941,0.4736652236652237,5,4,"(0.5, 4.5)",True,False,4,11
S009,0.35808823529411765,0.33156926406926407,5,4,"(0.5, 4.5)",True,False,4,11
S010,0.5007352941176471,0.46306721056721056,5,4,"(0.5, 4.5)",True,False,4,11
S011,0.3808823529411765,0.36718253968253967,5,4,"(0.5, 4.5)",True,False,4,11
S012,0.5360294117647059,0.5292965367965368,5,4,"(0.5, 4.5)",True,False,4,11
S013,0.4647058823529412,0.4653679653679653,5,4,"(0.5, 4.5)",True,False,4,11
S014,0.38161764705882356,0.37290404040404035,5,4,"(0.5, 4.5)",True,False,4,11
S015,0.6073529411764707,0.5745743145743146,5,4,"(0.5, 4.5)",True,False,4,11
S016,0.2625,0.2596811521811522,5,4,"(0.5, 4.5)",True,False,4,11
S017,0.4911764705882352,0.4802594627594628,5,4,"(0.5, 4.5)",True,False,4,11
S018,0.3919117647058824,0.3905808080808081,5,4,"(0.5, 4.5)",True,False,4,11
S019,0.4279411764705882,0.42433261183261184,5,4,"(0.5, 4.5)",True,False,4,11
S020,0.34558823529411764,0.3221572871572871,5,4,"(0.5, 4.5)",True,False,4,11
S021,0.47777777777777775,0.4602886002886003,5,4,"(0.5, 4.5)",True,False,4,11
S022,0.4444444444444445,0.43339910089910083,5,4,"(0.5, 4.5)",True,False,4,11
S023,0.45367647058823535,0.43834054834054825,5,4,"(0.5, 4.5)",True,False,4,11
S024,0.525,0.5056854256854257,5,4,"(0.5, 4.5)",True,False,4,11
S025,0.5830882352941177,0.5806493506493506,5,4,"(0.5, 4.5)",True,False,4,11
S026,0.6426470588235293,0.635093795093795,5,4,"(0.5, 4.5)",True,False,4,11
S027,0.3213235294117647,0.3077702852702853,5,4,"(0.5, 4.5)",True,False,4,11
S028,0.3698529411764706,0.3510822510822511,5,4,"(0.5, 4.5)",True,False,4,11
S029,0.9666666666666666,0.9672005772005772,5,4,"(0.5, 4.5)",True,False,4,11
S030,0.31111111111111117,0.301536519036519,5,4,"(0.5, 4.5)",True,False,4,11
S031,0.6683823529411765,0.6614690864690864,5,4,"(0.5, 4.5)",True,False,4,11
S032,0.7,0.6956529581529581,5,4,"(0.5, 4.5)",True,False,4,11
S033,0.40588235294117647,0.382030747030747,5,4,"(0.5, 4.5)",True,False,4,11
S034,0.6352941176470588,0.6263636363636363,5,4,"(0.5, 4.5)",True,False,4,11
S035,0.6666666666666667,0.6579004329004328,5,4,"(0.5, 4.5)",True,False,4,11
S036,0.31176470588235294,0.2963167388167388,5,4,"(0.5, 4.5)",True,False,4,11
S037,0.3529411764705882,0.34714285714285714,5,4,"(0.5, 4.5)",True,False,4,11
S039,0.28455882352941175,0.2796572871572871,5,4,"(0.5, 4.5)",True,False,4,11
S040,0.3448529411764706,0.3276298701298701,5,4,"(0.5, 4.5)",True,False,4,11
S041,0.5444444444444444,0.526955266955267,5,4,"(0.5, 4.5)",True,False,4,11
S042,0.8566176470588236,0.8521916971916973,5,4,"(0.5, 4.5)",True,False,4,11
S043,0.5588235294117647,0.5442532467532468,5,4,"(0.5, 4.5)",True,False,4,11
S044,0.43014705882352944,0.421046176046176,5,4,"(0.5, 4.5)",True,False,4,11
S045,0.6073529411764705,0.6149675324675324,5,4,"(0.5, 4.5)",True,False,4,11
S046,0.5333333333333334,0.5296753246753246,5,4,"(0.5, 4.5)",True,False,4,11
S047,0.29705882352941176,0.29408730158730156,5,4,"(0.5, 4.5)",True,False,4,11
S048,0.5360294117647059,0.5179229104229104,5,4,"(0.5, 4.5)",True,False,4,11
S049,0.6544117647058825,0.6477525252525252,5,4,"(0.5, 4.5)",True,False,4,11
S050,0.4757352941176471,0.4337085137085136,5,4,"(0.5, 4.5)",True,False,4,11
S051,0.37777777777777777,0.3733874458874459,5,4,"(0.5, 4.5)",True,False,4,11
S052,0.38088235294117645,0.3729401154401154,5,4,"(0.5, 4.5)",True,False,4,11
S053,0.4404411764705882,0.4287734487734488,5,4,"(0.5, 4.5)",True,False,4,11
S054,0.6676470588235295,0.6655699855699855,5,4,"(0.5, 4.5)",True,False,4,11
S055,0.4632352941176471,0.4550396825396826,5,4,"(0.5, 4.5)",True,False,4,11
S056,0.7264705882352942,0.7262445887445887,5,4,"(0.5, 4.5)",True,False,4,11
S057,0.5222222222222223,0.5072474747474747,5,4,"(0.5, 4.5)",True,False,4,11
S058,0.5360294117647059,0.5102922077922079,5,4,"(0.5, 4.5)",True,False,4,11
S059,0.38161764705882356,0.3734126984126984,5,4,"(0.5, 4.5)",True,False,4,11
S060,0.5948529411764707,0.57512987012987,5,4,"(0.5, 4.5)",True,False,4,11
S061,0.5555555555555556,0.5486949161949163,5,4,"(0.5, 4.5)",True,False,4,11
S062,0.7713235294117646,0.7744624819624819,5,4,"(0.5, 4.5)",True,False,4,11
S063,0.4397058823529411,0.42259018759018757,5,4,"(0.5, 4.5)",True,False,4,11
S064,0.2980392156862745,0.2863239538239538,5,4,"(0.5, 4.5)",True,False,4,11
S065,0.4666666666666666,0.45495310245310244,5,4,"(0.5, 4.5)",True,False,4,11
S066,0.45555555555555555,0.4434315684315684,5,4,"(0.5, 4.5)",True,False,4,11
S067,0.2867647058823529,0.2757683982683982,5,4,"(0.5, 4.5)",True,False,4,11
S068,0.5720588235294117,0.5489718614718615,5,4,"(0.5, 4.5)",True,False,4,11
S069,0.4051470588235294,0.3947763347763348,5,4,"(0.5, 4.5)",True,False,4,11
S070,0.5125,0.5059632034632034,5,4,"(0.5, 4.5)",True,False,4,11
S071,0.6,0.5838600288600289,5,4,"(0.5, 4.5)",True,False,4,11
S072,0.8117647058823529,0.7954545454545455,5,4,"(0.5, 4.5)",True,False,4,11
S073,0.5,0.48303030303030303,5,4,"(0.5, 4.5)",True,False,4,11
S074,0.3529411764705882,0.3059485612426789,5,4,"(0.5, 4.5)",True,False,4,11
S075,0.5235294117647059,0.517420634920635,5,4,"(0.5, 4.5)",True,False,4,11
S076,0.2838235294117647,0.2752380952380952,5,4,"(0.5, 4.5)",True,False,4,11
S077,0.3926470588235294,0.3705699855699856,5,4,"(0.5, 4.5)",True,False,4,11
S078,0.3691176470588235,0.35277500277500273,5,4,"(0.5, 4.5)",True,False,4,11
S079,0.39999999999999997,0.3641955266955267,5,4,"(0.5, 4.5)",True,False,4,11
S080,0.4779411764705882,0.4683655233655234,5,4,"(0.5, 4.5)",True,False,4,11
S081,0.2867647058823529,0.27884920634920635,5,4,"(0.5, 4.5)",True,False,4,11
S082,0.39044117647058824,0.3766699966699967,5,4,"(0.5, 4.5)",True,False,4,11
S083,0.4444444444444445,0.42867965367965366,5,4,"(0.5, 4.5)",True,False,4,11
S084,0.3955882352941177,0.3686183261183261,5,4,"(0.5, 4.5)",True,False,4,11
S085,0.7154411764705882,0.7090873015873015,5,4,"(0.5, 4.5)",True,False,4,11
S086,0.5888888888888889,0.5555808080808081,5,4,"(0.5, 4.5)",True,False,4,11
S087,0.33235294117647063,0.31290404040404035,5,4,"(0.5, 4.5)",True,False,4,11
S090,0.4036764705882353,0.38625541125541124,5,4,"(0.5, 4.5)",True,False,4,11
S091,0.3816176470588235,0.36264069264069265,5,4,"(0.5, 4.5)",True,False,4,11
S093,0.6301470588235294,0.6202777777777777,5,4,"(0.5, 4.5)",True,False,4,11
S094,0.7485294117647059,0.7465873015873015,5,4,"(0.5, 4.5)",True,False,4,11
S095,0.4666666666666666,0.44474386724386716,5,4,"(0.5, 4.5)",True,False,4,11
S096,0.2666666666666667,0.2484343434343434,5,4,"(0.5, 4.5)",True,False,4,11
S097,0.2389705882352941,0.2183860583860584,5,4,"(0.5, 4.5)",True,False,4,11
S098,0.40661764705882353,0.39584054834054827,5,4,"(0.5, 4.5)",True,False,4,11
S099,0.40294117647058825,0.386046176046176,5,4,"(0.5, 4.5)",True,False,4,11
S101,0.26666666666666666,0.25067321567321565,5,4,"(0.5, 4.5)",True,False,4,11
S102,0.4235294117647059,0.39746003996004,5,4,"(0.5, 4.5)",True,False,4,11
S103,0.4,0.3659770784770785,5,4,"(0.5, 4.5)",True,False,4,11
S105,0.2867647058823529,0.26894300144300143,5,4,"(0.5, 4.5)",True,False,4,11
S106,0.5,0.4798826173826174,5,4,"(0.5, 4.5)",True,False,4,11
S107,0.2666666666666667,0.2604834054834055,5,4,"(0.5, 4.5)",True,False,4,11
S108,0.4779411764705882,0.48732323232323227,5,4,"(0.5, 4.5)",True,False,4,11
S109,0.24926470588235294,0.23504689754689756,5,4,"(0.5, 4.5)",True,False,4,11
GLOBAL,0.4763182943080144,0.4629312522302242,5,4,"(0.5, 4.5)",True,False,4,11
