subject,acc_mean,f1_macro_mean,k,n_classes,crop,motor_only,zscore_epoch,n_csp,fb_bands
S024,0.5142857142857143,0.49714285714285716,5,4,"(1.0, 3.5)",True,False,4,6
S025,0.7507352941176471,0.7423520923520923,5,4,"(1.0, 3.5)",True,False,4,6
S026,0.6308823529411764,0.6296681096681096,5,4,"(1.0, 3.5)",True,False,4,6
S027,0.3448529411764706,0.3243398268398269,5,4,"(1.0, 3.5)",True,False,4,6
S028,0.40588235294117647,0.40144660894660894,5,4,"(1.0, 3.5)",True,False,4,6
S029,0.9,0.8996608946608946,5,4,"(1.0, 3.5)",True,False,4,6
S030,0.5222222222222221,0.4852811077811078,5,4,"(1.0, 3.5)",True,False,4,6
S031,0.6919117647058823,0.6918253968253968,5,4,"(1.0, 3.5)",True,False,4,6
S032,0.6444444444444445,0.6378579753579754,5,4,"(1.0, 3.5)",True,False,4,6
S033,0.513235294117647,0.4937265512265512,5,4,"(1.0, 3.5)",True,False,4,6
S034,0.7176470588235293,0.7123484848484847,5,4,"(1.0, 3.5)",True,False,4,6
S035,0.7555555555555555,0.7540567765567765,5,4,"(1.0, 3.5)",True,False,4,6
S036,0.3095588235294118,0.2847544122544122,5,4,"(1.0, 3.5)",True,False,4,6
S037,0.3058823529411765,0.3014935064935065,5,4,"(1.0, 3.5)",True,False,4,6
S039,0.22573529411764706,0.21437229437229438,5,4,"(1.0, 3.5)",True,False,4,6
S040,0.4036764705882353,0.3908655233655233,5,4,"(1.0, 3.5)",True,False,4,6
S041,0.5241830065359477,0.5057359307359307,5,4,"(1.0, 3.5)",True,False,4,6
S042,0.7845588235294118,0.7696969696969698,5,4,"(1.0, 3.5)",True,False,4,6
S043,0.6683823529411765,0.6702489177489177,5,4,"(1.0, 3.5)",True,False,4,6
S044,0.4713235294117647,0.44038239538239543,5,4,"(1.0, 3.5)",True,False,4,6
S045,0.5713235294117647,0.5562445887445887,5,4,"(1.0, 3.5)",True,False,4,6
S046,0.4444444444444445,0.4252650127650127,5,4,"(1.0, 3.5)",True,False,4,6
S047,0.4404411764705882,0.43689837939837933,5,4,"(1.0, 3.5)",True,False,4,6
S048,0.4875,0.45278138528138523,5,4,"(1.0, 3.5)",True,False,4,6
S049,0.6911764705882353,0.6913888888888888,5,4,"(1.0, 3.5)",True,False,4,6
S050,0.5007352941176471,0.47106421356421346,5,4,"(1.0, 3.5)",True,False,4,6
S051,0.3333333333333333,0.31460289710289707,5,4,"(1.0, 3.5)",True,False,4,6
S052,0.5470588235294117,0.5332140082140082,5,4,"(1.0, 3.5)",True,False,4,6
S053,0.4294117647058823,0.41335830835830834,5,4,"(1.0, 3.5)",True,False,4,6
S054,0.5617647058823529,0.537049062049062,5,4,"(1.0, 3.5)",True,False,4,6
S055,0.5926470588235294,0.5562742812742812,5,4,"(1.0, 3.5)",True,False,4,6
S056,0.6654411764705882,0.663690476190476,5,4,"(1.0, 3.5)",True,False,4,6
S057,0.3222222222222222,0.3063419913419913,5,4,"(1.0, 3.5)",True,False,4,6
S058,0.5360294117647059,0.5210470085470085,5,4,"(1.0, 3.5)",True,False,4,6
S059,0.486764705882353,0.474462481962482,5,4,"(1.0, 3.5)",True,False,4,6
S060,0.5470588235294118,0.5207195582195581,5,4,"(1.0, 3.5)",True,False,4,6
S061,0.4444444444444445,0.437037962037962,5,4,"(1.0, 3.5)",True,False,4,6
S062,0.8205882352941177,0.818546176046176,5,4,"(1.0, 3.5)",True,False,4,6
S063,0.4352941176470588,0.40901875901875906,5,4,"(1.0, 3.5)",True,False,4,6
S064,0.3450980392156863,0.3163780663780663,5,4,"(1.0, 3.5)",True,False,4,6
S065,0.7555555555555556,0.7433749583749583,5,4,"(1.0, 3.5)",True,False,4,6
S066,0.48888888888888893,0.4721933621933621,5,4,"(1.0, 3.5)",True,False,4,6
S067,0.2757352941176471,0.2651104451104451,5,4,"(1.0, 3.5)",True,False,4,6
S068,0.6441176470588235,0.6407251082251082,5,4,"(1.0, 3.5)",True,False,4,6
S069,0.5235294117647059,0.5134271284271283,5,4,"(1.0, 3.5)",True,False,4,6
S070,0.5955882352941176,0.5881818181818181,5,4,"(1.0, 3.5)",True,False,4,6
S071,0.6333333333333332,0.6221825396825398,5,4,"(1.0, 3.5)",True,False,4,6
S072,0.7411764705882353,0.7382431457431459,5,4,"(1.0, 3.5)",True,False,4,6
S073,0.6441176470588236,0.6407287157287157,5,4,"(1.0, 3.5)",True,False,4,6
S074,0.35294117647058826,0.34104978354978355,5,4,"(1.0, 3.5)",True,False,4,6
S075,0.5595588235294118,0.5471681096681097,5,4,"(1.0, 3.5)",True,False,4,6
S076,0.4882352941176471,0.4688888888888888,5,4,"(1.0, 3.5)",True,False,4,6
S077,0.4779411764705882,0.4598593073593073,5,4,"(1.0, 3.5)",True,False,4,6
S078,0.3088235294117647,0.28926739926739925,5,4,"(1.0, 3.5)",True,False,4,6
S079,0.5790849673202614,0.5511111111111111,5,4,"(1.0, 3.5)",True,False,4,6
S080,0.39264705882352935,0.39172438672438675,5,4,"(1.0, 3.5)",True,False,4,6
S081,0.4897058823529412,0.4802994227994228,5,4,"(1.0, 3.5)",True,False,4,6
S082,0.5125,0.5068759018759017,5,4,"(1.0, 3.5)",True,False,4,6
S083,0.5333333333333334,0.5195310245310245,5,4,"(1.0, 3.5)",True,False,4,6
S084,0.5058823529411764,0.48866161616161613,5,4,"(1.0, 3.5)",True,False,4,6
S085,0.7727941176470587,0.7608658008658009,5,4,"(1.0, 3.5)",True,False,4,6
S086,0.7882352941176471,0.7797222222222222,5,4,"(1.0, 3.5)",True,False,4,6
S087,0.4286764705882353,0.42421356421356415,5,4,"(1.0, 3.5)",True,False,4,6
S090,0.4279411764705882,0.4159340659340659,5,4,"(1.0, 3.5)",True,False,4,6
S091,0.4286764705882352,0.4173593073593073,5,4,"(1.0, 3.5)",True,False,4,6
S093,0.6786764705882353,0.6677633477633477,5,4,"(1.0, 3.5)",True,False,4,6
S094,0.6904411764705883,0.6867640692640693,5,4,"(1.0, 3.5)",True,False,4,6
S095,0.5,0.49248556998556997,5,4,"(1.0, 3.5)",True,False,4,6
S096,0.37385620915032686,0.3387165612165612,5,4,"(1.0, 3.5)",True,False,4,6
S097,0.25073529411764706,0.2455988455988456,5,4,"(1.0, 3.5)",True,False,4,6
S098,0.6308823529411766,0.6209487734487734,5,4,"(1.0, 3.5)",True,False,4,6
S099,0.35808823529411765,0.3551587301587301,5,4,"(1.0, 3.5)",True,False,4,6
S101,0.3888888888888889,0.3724531024531024,5,4,"(1.0, 3.5)",True,False,4,6
S102,0.6588235294117648,0.6596825396825396,5,4,"(1.0, 3.5)",True,False,4,6
S103,0.41111111111111115,0.3962681762681763,5,4,"(1.0, 3.5)",True,False,4,6
S105,0.37941176470588234,0.3578823953823954,5,4,"(1.0, 3.5)",True,False,4,6
S106,0.5222222222222224,0.5212950937950939,5,4,"(1.0, 3.5)",True,False,4,6
S107,0.47777777777777775,0.4481906981906983,5,4,"(1.0, 3.5)",True,False,4,6
S108,0.4147058823529412,0.41194444444444445,5,4,"(1.0, 3.5)",True,False,4,6
S109,0.5305555555555556,0.42817460317460315,5,4,"(1.0, 3.5)",True,False,4,6
GLOBAL,0.5145891690009337,0.5012837324487811,5,4,"(1.0, 3.5)",True,False,4,6
